claim_id,repair_id,vehicle_id,replaced_part_1,replaced_part_1_cost,replaced_part_2,replaced_part_2_cost,replaced_part_3,replaced_part_3_cost,replaced_part_4,replaced_part_4_cost,replaced_part_5,replaced_part_5_cost,repaired_part_1,repaired_part_1_cost,repaired_part_2,repaired_part_2_cost,repaired_part_3,repaired_part_3_cost,repaired_part_4,repaired_part_4_cost,repaired_part_5,repaired_part_5_cost,num_parts_replaced,replaced_cost_total,overflow_replaced_count,num_parts_repaired,repaired_cost_total,overflow_repaired_count,num_parts_reused,reused_cost_total,total_parts_cost,pct_cost_replaced
129,180,397,,,,,,,,,,,Quarter Panel,653.56,,,,,,,,,0,0.0,0,1,653.56,0,0,0.0,653.56,0.0
129,181,397,,,,,,,,,,,Quarter Panel,782.43,,,,,,,,,0,0.0,0,1,782.43,0,0,0.0,782.43,0.0
130,182,1826,Front Bumper Cover,1614.99,,,,,,,,,,,,,,,,,,,1,1614.99,0,0,0.0,0,0,0.0,1614.99,1.0
131,183,762,Front Fender - Left,1293.01,,,,,,,,,,,,,,,,,,,1,1293.01,0,0,0.0,0,0,0.0,1293.01,1.0
132,184,1686,Tail Light Assembly,224.4,,,,,,,,,Quarter Panel,500.68,,,,,,,,,1,224.4,0,1,500.68,0,0,0.0,725.08,0.3095
133,185,2393,Rear Bumper Cover,276.91,,,,,,,,,,,,,,,,,,,1,276.91,0,0,0.0,0,1,140.43,417.34,0.6635
133,186,2393,Rear Bumper Cover,279.94,,,,,,,,,,,,,,,,,,,1,279.94,0,0,0.0,0,0,0.0,279.94,1.0
134,187,601,Tail Light Assembly,2615.64,,,,,,,,,,,,,,,,,,,1,2615.64,0,0,0.0,0,0,0.0,2615.64,1.0
135,188,6469,Headlight Assembly - Left,765.48,Grille,271.7,,,,,,,Front Bumper Cover,468.63,,,,,,,,,2,1037.18,0,1,468.63,0,0,0.0,1505.81,0.6888
136,189,2627,Quarter Panel,1460.24,Door Panel - Passenger,1253.58,Front Fender - Right,701.08,,,,,,,,,,,,,,,3,3414.9,0,0,0.0,0,0,0.0,3414.9,1.0
136,190,2627,Quarter Panel,2892.82,Front Fender - Right,681.09,,,,,,,,,,,,,,,,,2,3573.91,0,0,0.0,0,0,0.0,3573.91,1.0
137,191,1845,Front Fender - Right,2295.59,,,,,,,,,,,,,,,,,,,1,2295.59,0,0,0.0,0,0,0.0,2295.59,1.0
137,192,1845,Quarter Panel,1423.18,,,,,,,,,,,,,,,,,,,1,1423.18,0,0,0.0,0,1,660.84,2084.02,0.6829
138,193,4152,,,,,,,,,,,Front Fender - Left,2206.59,,,,,,,,,0,0.0,0,1,2206.59,0,0,0.0,2206.59,0.0
139,194,6298,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1065.26,1065.26,0.0
139,195,6298,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,582.04,582.04,0.0
140,196,3265,,,,,,,,,,,Quarter Panel,1423.02,Rear Bumper Cover,833.62,,,,,,,0,0.0,0,2,2256.64,0,0,0.0,2256.64,0.0
140,197,3265,Rear Bumper Cover,1275.87,,,,,,,,,Tail Light Assembly,1096.31,,,,,,,,,1,1275.87,0,1,1096.31,0,0,0.0,2372.18,0.5378
140,198,3265,Rear Bumper Cover,1995.65,,,,,,,,,,,,,,,,,,,1,1995.65,0,0,0.0,0,0,0.0,1995.65,1.0
141,199,4650,,,,,,,,,,,Rear Bumper Cover,658.85,,,,,,,,,0,0.0,0,1,658.85,0,0,0.0,658.85,0.0
142,200,729,Quarter Panel,857.69,Tail Light Assembly,331.16,,,,,,,Rear Bumper Cover,439.26,,,,,,,,,2,1188.85,0,1,439.26,0,0,0.0,1628.11,0.7302
142,201,729,Quarter Panel,1056.06,Rear Bumper Cover,356.73,,,,,,,,,,,,,,,,,2,1412.79,0,0,0.0,0,0,0.0,1412.79,1.0
143,202,940,Front Fender - Right,400.46,,,,,,,,,,,,,,,,,,,1,400.46,0,0,0.0,0,0,0.0,400.46,1.0
144,203,283,Quarter Panel,1106.58,,,,,,,,,,,,,,,,,,,1,1106.58,0,0,0.0,0,0,0.0,1106.58,1.0
145,204,4753,Door Panel - Passenger,765.72,Quarter Panel,504.15,Front Fender - Right,272.27,,,,,,,,,,,,,,,3,1542.14,0,0,0.0,0,0,0.0,1542.14,1.0
145,205,4753,Quarter Panel,1402.2,,,,,,,,,,,,,,,,,,,1,1402.2,0,0,0.0,0,0,0.0,1402.2,1.0
145,206,4753,Door Panel - Passenger,1974.93,,,,,,,,,,,,,,,,,,,1,1974.93,0,0,0.0,0,0,0.0,1974.93,1.0
146,207,3318,Quarter Panel,954.09,,,,,,,,,,,,,,,,,,,1,954.09,0,0,0.0,0,0,0.0,954.09,1.0
147,208,3885,Door Panel - Driver,3692.1,Front Fender - Left,2553.21,,,,,,,,,,,,,,,,,2,6245.31,0,0,0.0,0,0,0.0,6245.31,1.0
147,209,3885,Front Fender - Left,3159.61,,,,,,,,,,,,,,,,,,,1,3159.61,0,0,0.0,0,0,0.0,3159.61,1.0
148,210,6042,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,2,499.85,499.85,0.0
149,211,1524,,,,,,,,,,,Tail Light Assembly,1102.97,,,,,,,,,0,0.0,0,1,1102.97,0,0,0.0,1102.97,0.0
150,212,6049,,,,,,,,,,,Door Panel - Passenger,784.09,,,,,,,,,0,0.0,0,1,784.09,0,0,0.0,784.09,0.0
151,213,519,,,,,,,,,,,Windshield,585.84,Tail Light Assembly,306.13,,,,,,,0,0.0,0,2,891.97,0,0,0.0,891.97,0.0
151,214,519,,,,,,,,,,,Rear Bumper Cover,816.78,,,,,,,,,0,0.0,0,1,816.78,0,0,0.0,816.78,0.0
152,215,31,,,,,,,,,,,Grille,1504.92,,,,,,,,,0,0.0,0,1,1504.92,0,0,0.0,1504.92,0.0
152,216,31,Front Fender - Left,1769.68,Headlight Assembly - Left,1569.72,Grille,497.36,,,,,,,,,,,,,,,3,3836.76,0,0,0.0,0,0,0.0,3836.76,1.0
153,217,3442,Headlight Assembly - Left,1017.77,Grille,498.97,,,,,,,,,,,,,,,,,2,1516.74,0,0,0.0,0,0,0.0,1516.74,1.0
154,218,6369,,,,,,,,,,,Headlight Assembly - Right,2241.16,,,,,,,,,0,0.0,0,1,2241.16,0,0,0.0,2241.16,0.0
155,219,1225,,,,,,,,,,,Headlight Assembly - Left,1605.12,,,,,,,,,0,0.0,0,1,1605.12,0,0,0.0,1605.12,0.0
156,220,5494,Tail Light Assembly,1711.45,,,,,,,,,,,,,,,,,,,1,1711.45,0,0,0.0,0,0,0.0,1711.45,1.0
157,221,2694,,,,,,,,,,,Hood,706.07,,,,,,,,,0,0.0,0,1,706.07,0,0,0.0,706.07,0.0
158,222,4263,Rear Bumper Cover,2114.33,Tail Light Assembly,968.1,,,,,,,,,,,,,,,,,2,3082.43,0,0,0.0,0,0,0.0,3082.43,1.0
159,223,865,Rear Bumper Cover,640.64,Tail Light Assembly,315.35,,,,,,,,,,,,,,,,,2,955.99,0,0,0.0,0,1,756.97,1712.96,0.5581
159,224,865,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,2185.99,2185.99,0.0
160,225,1478,,,,,,,,,,,Front Bumper Cover,554.52,,,,,,,,,0,0.0,0,1,554.52,0,0,0.0,554.52,0.0
161,226,4734,,,,,,,,,,,Grille,4047.84,,,,,,,,,0,0.0,0,1,4047.84,0,0,0.0,4047.84,0.0
161,227,4734,,,,,,,,,,,Hood,2325.44,Headlight Assembly - Left,840.3,,,,,,,0,0.0,0,2,3165.74,0,0,0.0,3165.74,0.0
162,228,3888,Tail Light Assembly,1788.96,,,,,,,,,,,,,,,,,,,1,1788.96,0,0,0.0,0,1,2338.63,4127.59,0.4334
163,229,4851,,,,,,,,,,,Rear Bumper Cover,964.45,,,,,,,,,0,0.0,0,1,964.45,0,0,0.0,964.45,0.0
164,230,2221,Radiator Support,211.05,,,,,,,,,Front Bumper Cover,245.67,,,,,,,,,1,211.05,0,1,245.67,0,0,0.0,456.72,0.4621
164,231,2221,Hood,877.01,,,,,,,,,Headlight Assembly - Left,469.21,,,,,,,,,1,877.01,0,1,469.21,0,0,0.0,1346.22,0.6515
165,232,3729,,,,,,,,,,,Rear Bumper Cover,510.63,,,,,,,,,0,0.0,0,1,510.63,0,0,0.0,510.63,0.0
165,233,3729,Windshield,1310.13,,,,,,,,,,,,,,,,,,,1,1310.13,0,0,0.0,0,0,0.0,1310.13,1.0
165,234,3729,Tail Light Assembly,120.44,,,,,,,,,Quarter Panel,751.54,,,,,,,,,1,120.44,0,1,751.54,0,0,0.0,871.98,0.1381
166,235,3630,,,,,,,,,,,Front Bumper Cover,382.97,,,,,,,,,0,0.0,0,1,382.97,0,0,0.0,382.97,0.0
167,236,6456,Quarter Panel,1769.62,Tail Light Assembly,364.15,,,,,,,,,,,,,,,,,2,2133.77,0,0,0.0,0,0,0.0,2133.77,1.0
168,237,6185,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,2869.38,2869.38,0.0
168,238,6185,Rear Bumper Cover,798.11,,,,,,,,,,,,,,,,,,,1,798.11,0,0,0.0,0,0,0.0,798.11,1.0
168,239,6185,Tail Light Assembly,1339.83,,,,,,,,,,,,,,,,,,,1,1339.83,0,0,0.0,0,0,0.0,1339.83,1.0
169,240,4666,Front Fender - Right,1163.59,Grille,530.55,,,,,,,,,,,,,,,,,2,1694.14,0,0,0.0,0,0,0.0,1694.14,1.0
170,241,4353,Rear Bumper Cover,2481.91,,,,,,,,,Tail Light Assembly,1091.14,,,,,,,,,1,2481.91,0,1,1091.14,0,0,0.0,3573.05,0.6946
171,242,1808,,,,,,,,,,,Quarter Panel,1246.19,,,,,,,,,0,0.0,0,1,1246.19,0,0,0.0,1246.19,0.0
172,243,1991,,,,,,,,,,,Front Bumper Cover,436.41,,,,,,,,,0,0.0,0,1,436.41,0,1,379.97,816.38,0.0
173,244,6199,,,,,,,,,,,Tail Light Assembly,1744.06,,,,,,,,,0,0.0,0,1,1744.06,0,0,0.0,1744.06,0.0
174,245,3313,Door Panel - Driver,206.83,,,,,,,,,Front Fender - Left,297.06,,,,,,,,,1,206.83,0,1,297.06,0,0,0.0,503.89,0.4105
174,246,3313,,,,,,,,,,,Door Panel - Driver,876.16,,,,,,,,,0,0.0,0,1,876.16,0,0,0.0,876.16,0.0
175,247,4610,Front Fender - Left,1277.86,Headlight Assembly - Left,605.86,,,,,,,,,,,,,,,,,2,1883.72,0,0,0.0,0,0,0.0,1883.72,1.0
176,248,2631,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,615.61,615.61,0.0
177,249,3091,Quarter Panel,1139.41,Tail Light Assembly,205.8,,,,,,,,,,,,,,,,,2,1345.21,0,0,0.0,0,0,0.0,1345.21,1.0
177,250,3091,,,,,,,,,,,Quarter Panel,1160.51,,,,,,,,,0,0.0,0,1,1160.51,0,0,0.0,1160.51,0.0
178,251,4553,,,,,,,,,,,Tail Light Assembly,2102.3,,,,,,,,,0,0.0,0,1,2102.3,0,0,0.0,2102.3,0.0
179,252,4249,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1951.53,1951.53,0.0
180,253,124,Quarter Panel,496.65,Rear Bumper Cover,359.53,Tail Light Assembly,237.42,,,,,,,,,,,,,,,3,1093.6,0,0,0.0,0,0,0.0,1093.6,1.0
180,254,124,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1330.4,1330.4,0.0
181,255,6509,,,,,,,,,,,Headlight Assembly - Left,1395.74,,,,,,,,,0,0.0,0,1,1395.74,0,0,0.0,1395.74,0.0
182,256,707,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,698.06,698.06,0.0
183,257,2594,Door Panel - Driver,870.88,,,,,,,,,Quarter Panel,1272.73,,,,,,,,,1,870.88,0,1,1272.73,0,0,0.0,2143.61,0.4063
184,258,762,,,,,,,,,,,Rear Bumper Cover,938.51,,,,,,,,,0,0.0,0,1,938.51,0,0,0.0,938.51,0.0
185,259,5329,Door Panel - Passenger,332.39,,,,,,,,,Quarter Panel,263.02,,,,,,,,,1,332.39,0,1,263.02,0,0,0.0,595.41,0.5583
185,260,5329,,,,,,,,,,,Quarter Panel,1475.13,,,,,,,,,0,0.0,0,1,1475.13,0,0,0.0,1475.13,0.0
186,261,3135,Front Fender - Right,791.17,Grille,355.83,,,,,,,Headlight Assembly - Right,388.58,,,,,,,,,2,1147.0,0,1,388.58,0,0,0.0,1535.58,0.7469
187,262,6434,Tail Light Assembly,239.07,,,,,,,,,Rear Bumper Cover,503.74,,,,,,,,,1,239.07,0,1,503.74,0,0,0.0,742.81,0.3218
188,263,5308,Windshield,4808.45,Tail Light Assembly,2574.94,,,,,,,,,,,,,,,,,2,7383.39,0,0,0.0,0,0,0.0,7383.39,1.0
189,264,1644,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,516.17,516.17,0.0
190,265,1945,,,,,,,,,,,Front Fender - Right,1221.7,,,,,,,,,0,0.0,0,1,1221.7,0,0,0.0,1221.7,0.0
191,266,5464,Windshield,1239.95,,,,,,,,,,,,,,,,,,,1,1239.95,0,0,0.0,0,0,0.0,1239.95,1.0
192,267,1711,,,,,,,,,,,Grille,578.96,,,,,,,,,0,0.0,0,1,578.96,0,1,1577.17,2156.13,0.0
192,268,1711,Grille,613.22,,,,,,,,,Headlight Assembly - Left,2061.73,,,,,,,,,1,613.22,0,1,2061.73,0,0,0.0,2674.95,0.2292
193,269,4408,Tail Light Assembly,2783.61,,,,,,,,,,,,,,,,,,,1,2783.61,0,0,0.0,0,0,0.0,2783.61,1.0
194,270,6115,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,1907.92,1907.92,0.0
195,271,1422,,,,,,,,,,,Rear Bumper Cover,2151.73,,,,,,,,,0,0.0,0,1,2151.73,0,0,0.0,2151.73,0.0
195,272,1422,,,,,,,,,,,Rear Bumper Cover,1814.3,,,,,,,,,0,0.0,0,1,1814.3,0,0,0.0,1814.3,0.0
196,273,3557,Front Bumper Cover,614.92,,,,,,,,,,,,,,,,,,,1,614.92,0,0,0.0,0,0,0.0,614.92,1.0
197,274,4539,,,,,,,,,,,Front Fender - Right,1552.0,,,,,,,,,0,0.0,0,1,1552.0,0,0,0.0,1552.0,0.0
197,275,4539,Door Panel - Passenger,917.08,Quarter Panel,377.63,Front Fender - Right,229.69,,,,,,,,,,,,,,,3,1524.4,0,0,0.0,0,0,0.0,1524.4,1.0
198,276,4307,,,,,,,,,,,Rear Bumper Cover,525.91,,,,,,,,,0,0.0,0,1,525.91,0,0,0.0,525.91,0.0
199,277,289,Quarter Panel,2381.79,Tail Light Assembly,818.23,,,,,,,Windshield,2158.1,,,,,,,,,2,3200.02,0,1,2158.1,0,0,0.0,5358.12,0.5972
199,278,289,Quarter Panel,2097.9,Rear Bumper Cover,1008.91,Tail Light Assembly,525.44,,,,,,,,,,,,,,,3,3632.25,0,0,0.0,0,0,0.0,3632.25,1.0
199,279,289,Quarter Panel,3109.65,Tail Light Assembly,526.66,,,,,,,,,,,,,,,,,2,3636.31,0,0,0.0,0,0,0.0,3636.31,1.0
200,280,5945,Tail Light Assembly,612.05,,,,,,,,,Rear Bumper Cover,1844.19,,,,,,,,,1,612.05,0,1,1844.19,0,0,0.0,2456.24,0.2492
201,281,2636,Quarter Panel,598.09,,,,,,,,,,,,,,,,,,,1,598.09,0,0,0.0,0,0,0.0,598.09,1.0
202,282,3007,,,,,,,,,,,Quarter Panel,702.0,,,,,,,,,0,0.0,0,1,702.0,0,0,0.0,702.0,0.0
202,283,3007,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,714.85,714.85,0.0
203,284,486,Tail Light Assembly,788.47,,,,,,,,,Rear Bumper Cover,1047.59,,,,,,,,,1,788.47,0,1,1047.59,0,0,0.0,1836.06,0.4294
204,285,4971,Quarter Panel,471.92,,,,,,,,,Front Fender - Right,175.62,,,,,,,,,1,471.92,0,1,175.62,0,0,0.0,647.54,0.7288
204,286,4971,Front Fender - Right,701.88,,,,,,,,,,,,,,,,,,,1,701.88,0,0,0.0,0,0,0.0,701.88,1.0
205,287,6380,Windshield,1861.55,,,,,,,,,,,,,,,,,,,1,1861.55,0,0,0.0,0,0,0.0,1861.55,1.0
206,288,405,,,,,,,,,,,Rear Bumper Cover,671.05,,,,,,,,,0,0.0,0,1,671.05,0,0,0.0,671.05,0.0
207,289,909,,,,,,,,,,,Rear Bumper Cover,2258.35,,,,,,,,,0,0.0,0,1,2258.35,0,0,0.0,2258.35,0.0
208,290,4892,Tail Light Assembly,437.23,,,,,,,,,Quarter Panel,1449.37,,,,,,,,,1,437.23,0,1,1449.37,0,0,0.0,1886.6,0.2318
209,291,5928,Tail Light Assembly,1178.41,,,,,,,,,,,,,,,,,,,1,1178.41,0,0,0.0,0,0,0.0,1178.41,1.0
210,292,5230,,,,,,,,,,,Headlight Assembly - Left,2196.17,,,,,,,,,0,0.0,0,1,2196.17,0,0,0.0,2196.17,0.0
211,293,3405,Quarter Panel,462.25,Front Fender - Right,181.2,,,,,,,,,,,,,,,,,2,643.45,0,0,0.0,0,0,0.0,643.45,1.0
212,294,1374,Tail Light Assembly,582.43,,,,,,,,,,,,,,,,,,,1,582.43,0,0,0.0,0,1,1981.25,2563.68,0.2272
213,295,539,Radiator Support,1428.27,Hood,1161.85,,,,,,,,,,,,,,,,,2,2590.12,0,0,0.0,0,0,0.0,2590.12,1.0
214,296,578,Quarter Panel,357.1,,,,,,,,,Rear Bumper Cover,94.33,,,,,,,,,1,357.1,0,1,94.33,0,0,0.0,451.43,0.791
215,297,3451,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,726.94,726.94,0.0
216,298,4676,,,,,,,,,,,Headlight Assembly - Left,634.74,,,,,,,,,0,0.0,0,1,634.74,0,0,0.0,634.74,0.0
216,299,4676,Front Bumper Cover,474.84,,,,,,,,,,,,,,,,,,,1,474.84,0,0,0.0,0,0,0.0,474.84,1.0
217,300,275,Front Bumper Cover,944.37,Grille,526.46,,,,,,,,,,,,,,,,,2,1470.83,0,0,0.0,0,1,678.39,2149.22,0.6844
217,301,275,Front Fender - Left,1378.13,,,,,,,,,Headlight Assembly - Left,1285.55,,,,,,,,,1,1378.13,0,1,1285.55,0,0,0.0,2663.68,0.5174
217,302,275,Headlight Assembly - Left,1365.93,Front Fender - Left,758.46,Front Bumper Cover,713.76,,,,,,,,,,,,,,,3,2838.15,0,0,0.0,0,0,0.0,2838.15,1.0
218,303,5021,,,,,,,,,,,Grille,2859.62,,,,,,,,,0,0.0,0,1,2859.62,0,0,0.0,2859.62,0.0
219,304,5966,Rear Bumper Cover,4990.88,Tail Light Assembly,1901.51,,,,,,,,,,,,,,,,,2,6892.39,0,0,0.0,0,0,0.0,6892.39,1.0
219,305,5966,Rear Bumper Cover,3043.26,Tail Light Assembly,2819.0,,,,,,,,,,,,,,,,,2,5862.26,0,0,0.0,0,0,0.0,5862.26,1.0
220,306,6204,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,297.57,297.57,0.0
221,307,2837,Rear Bumper Cover,1691.94,,,,,,,,,,,,,,,,,,,1,1691.94,0,0,0.0,0,0,0.0,1691.94,1.0
221,308,2837,Tail Light Assembly,2357.19,,,,,,,,,,,,,,,,,,,1,2357.19,0,0,0.0,0,0,0.0,2357.19,1.0
221,309,2837,Quarter Panel,859.93,Tail Light Assembly,172.7,,,,,,,,,,,,,,,,,2,1032.63,0,0,0.0,0,0,0.0,1032.63,1.0
222,310,4307,Radiator Support,778.5,,,,,,,,,,,,,,,,,,,1,778.5,0,0,0.0,0,0,0.0,778.5,1.0
223,311,325,Rear Bumper Cover,2859.48,,,,,,,,,,,,,,,,,,,1,2859.48,0,0,0.0,0,0,0.0,2859.48,1.0
224,312,3076,Hood,2888.45,Headlight Assembly - Left,1749.59,Headlight Assembly - Right,1244.21,,,,,,,,,,,,,,,3,5882.25,0,0,0.0,0,0,0.0,5882.25,1.0
224,313,3076,Headlight Assembly - Right,2002.17,Front Bumper Cover,1688.85,,,,,,,,,,,,,,,,,2,3691.02,0,0,0.0,0,0,0.0,3691.02,1.0
225,314,3742,Rear Bumper Cover,1125.59,,,,,,,,,,,,,,,,,,,1,1125.59,0,0,0.0,0,0,0.0,1125.59,1.0
225,315,3742,Tail Light Assembly,1531.87,,,,,,,,,,,,,,,,,,,1,1531.87,0,0,0.0,0,0,0.0,1531.87,1.0
225,316,3742,Rear Bumper Cover,1139.53,,,,,,,,,,,,,,,,,,,1,1139.53,0,0,0.0,0,0,0.0,1139.53,1.0
226,317,3933,Quarter Panel,552.8,,,,,,,,,Front Fender - Left,303.41,,,,,,,,,1,552.8,0,1,303.41,0,0,0.0,856.21,0.6456
227,318,3419,Quarter Panel,1658.27,,,,,,,,,,,,,,,,,,,1,1658.27,0,0,0.0,0,0,0.0,1658.27,1.0
228,319,3576,,,,,,,,,,,Headlight Assembly - Right,1022.93,,,,,,,,,0,0.0,0,1,1022.93,0,0,0.0,1022.93,0.0
229,320,2198,,,,,,,,,,,Grille,731.95,,,,,,,,,0,0.0,0,1,731.95,0,0,0.0,731.95,0.0
230,321,1482,Quarter Panel,875.76,,,,,,,,,,,,,,,,,,,1,875.76,0,0,0.0,0,0,0.0,875.76,1.0
230,322,1482,,,,,,,,,,,Quarter Panel,843.29,Rear Bumper Cover,299.07,Tail Light Assembly,219.12,,,,,0,0.0,0,3,1361.48,0,0,0.0,1361.48,0.0
231,323,1299,,,,,,,,,,,Quarter Panel,388.55,Tail Light Assembly,72.61,,,,,,,0,0.0,0,2,461.16,0,0,0.0,461.16,0.0
232,324,844,,,,,,,,,,,Headlight Assembly - Right,1582.48,,,,,,,,,0,0.0,0,1,1582.48,0,0,0.0,1582.48,0.0
233,325,1644,Quarter Panel,758.13,,,,,,,,,Door Panel - Driver,417.29,,,,,,,,,1,758.13,0,1,417.29,0,0,0.0,1175.42,0.645
233,326,1644,Windshield,248.61,,,,,,,,,Quarter Panel,792.15,,,,,,,,,1,248.61,0,1,792.15,0,0,0.0,1040.76,0.2389
234,327,3284,,,,,,,,,,,Door Panel - Driver,865.78,,,,,,,,,0,0.0,0,1,865.78,0,0,0.0,865.78,0.0
234,328,3284,,,,,,,,,,,Quarter Panel,895.69,,,,,,,,,0,0.0,0,1,895.69,0,0,0.0,895.69,0.0
234,329,3284,,,,,,,,,,,Quarter Panel,919.82,,,,,,,,,0,0.0,0,1,919.82,0,0,0.0,919.82,0.0
235,330,690,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,648.76,648.76,0.0
236,331,3763,Quarter Panel,601.54,,,,,,,,,,,,,,,,,,,1,601.54,0,0,0.0,0,1,641.52,1243.06,0.4839
236,332,3763,Front Fender - Left,2509.32,,,,,,,,,,,,,,,,,,,1,2509.32,0,0,0.0,0,0,0.0,2509.32,1.0
237,333,6035,,,,,,,,,,,Headlight Assembly - Right,2409.25,,,,,,,,,0,0.0,0,1,2409.25,0,0,0.0,2409.25,0.0
237,334,6035,Radiator Support,805.43,Grille,113.17,,,,,,,Front Bumper Cover,386.19,,,,,,,,,2,918.6,0,1,386.19,0,0,0.0,1304.79,0.704
237,335,6035,Headlight Assembly - Right,792.8,Front Bumper Cover,722.93,,,,,,,,,,,,,,,,,2,1515.73,0,0,0.0,0,0,0.0,1515.73,1.0
238,336,3267,Quarter Panel,471.26,Tail Light Assembly,90.16,,,,,,,Rear Bumper Cover,126.12,,,,,,,,,2,561.42,0,1,126.12,0,0,0.0,687.54,0.8166
238,337,3267,Quarter Panel,458.34,Tail Light Assembly,151.98,,,,,,,,,,,,,,,,,2,610.32,0,0,0.0,0,0,0.0,610.32,1.0
239,338,672,Front Bumper Cover,1607.39,,,,,,,,,,,,,,,,,,,1,1607.39,0,0,0.0,0,0,0.0,1607.39,1.0
240,339,280,Rear Bumper Cover,1280.18,Windshield,915.33,,,,,,,,,,,,,,,,,2,2195.51,0,0,0.0,0,0,0.0,2195.51,1.0
241,340,302,,,,,,,,,,,Quarter Panel,283.6,,,,,,,,,0,0.0,0,1,283.6,0,1,203.45,487.05,0.0
241,341,302,,,,,,,,,,,Front Fender - Left,695.86,,,,,,,,,0,0.0,0,1,695.86,0,0,0.0,695.86,0.0
241,342,302,Quarter Panel,486.65,,,,,,,,,,,,,,,,,,,1,486.65,0,0,0.0,0,0,0.0,486.65,1.0
242,343,2541,,,,,,,,,,,Door Panel - Passenger,1335.43,,,,,,,,,0,0.0,0,1,1335.43,0,0,0.0,1335.43,0.0
242,344,2541,Quarter Panel,1134.06,,,,,,,,,,,,,,,,,,,1,1134.06,0,0,0.0,0,0,0.0,1134.06,1.0
242,345,2541,,,,,,,,,,,Quarter Panel,700.77,,,,,,,,,0,0.0,0,1,700.77,0,0,0.0,700.77,0.0
243,346,4581,,,,,,,,,,,Door Panel - Driver,1247.24,,,,,,,,,0,0.0,0,1,1247.24,0,2,1891.23,3138.47,0.0
243,347,4581,Door Panel - Driver,1915.89,Quarter Panel,1245.12,Front Fender - Left,585.52,,,,,,,,,,,,,,,3,3746.53,0,0,0.0,0,0,0.0,3746.53,1.0
244,348,6625,Rear Bumper Cover,1010.25,,,,,,,,,,,,,,,,,,,1,1010.25,0,0,0.0,0,0,0.0,1010.25,1.0
245,349,4242,,,,,,,,,,,Rear Bumper Cover,2052.93,,,,,,,,,0,0.0,0,1,2052.93,0,0,0.0,2052.93,0.0
246,350,267,Front Fender - Right,2305.79,,,,,,,,,,,,,,,,,,,1,2305.79,0,0,0.0,0,0,0.0,2305.79,1.0
247,351,1262,Front Fender - Left,1269.08,,,,,,,,,Headlight Assembly - Left,1253.73,,,,,,,,,1,1269.08,0,1,1253.73,0,0,0.0,2522.81,0.503
247,352,1262,Front Fender - Left,879.96,Front Bumper Cover,404.73,,,,,,,,,,,,,,,,,2,1284.69,0,0,0.0,0,0,0.0,1284.69,1.0
248,353,6635,,,,,,,,,,,Rear Bumper Cover,819.92,,,,,,,,,0,0.0,0,1,819.92,0,0,0.0,819.92,0.0
249,354,4851,Quarter Panel,837.57,Front Fender - Right,549.72,,,,,,,,,,,,,,,,,2,1387.29,0,0,0.0,0,1,616.68,2003.97,0.6923
250,355,6674,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,399.73,399.73,0.0
251,356,1138,Quarter Panel,774.06,Rear Bumper Cover,497.1,,,,,,,,,,,,,,,,,2,1271.16,0,0,0.0,0,0,0.0,1271.16,1.0
252,357,4898,,,,,,,,,,,Front Bumper Cover,553.36,,,,,,,,,0,0.0,0,1,553.36,0,0,0.0,553.36,0.0
253,358,4199,Front Fender - Left,522.62,,,,,,,,,,,,,,,,,,,1,522.62,0,0,0.0,0,0,0.0,522.62,1.0
253,359,4199,,,,,,,,,,,Door Panel - Driver,709.54,,,,,,,,,0,0.0,0,1,709.54,0,0,0.0,709.54,0.0
254,360,54,Rear Bumper Cover,5539.84,Tail Light Assembly,2032.67,,,,,,,,,,,,,,,,,2,7572.51,0,0,0.0,0,0,0.0,7572.51,1.0
255,361,5373,Grille,6571.14,,,,,,,,,,,,,,,,,,,1,6571.14,0,0,0.0,0,0,0.0,6571.14,1.0
256,362,1560,Front Bumper Cover,5792.29,,,,,,,,,,,,,,,,,,,1,5792.29,0,0,0.0,0,0,0.0,5792.29,1.0
257,363,4148,,,,,,,,,,,,,,,,,,,,,0,0.0,0,0,0.0,0,1,4000.4,4000.4,0.0
258,364,2644,Rear Bumper Cover,1342.19,,,,,,,,,,,,,,,,,,,1,1342.19,0,0,0.0,0,0,0.0,1342.19,1.0
