repair_id,claim_id,vehicle_id,repair_shop_contact_id,estimate_amount,approved_amount,invoice_amount,paid_amount,repair_start_date,repair_end_date,repair_status,make,model,vehicle_year,claim_status,claim_severity,loss_cause,incident_type,damage_severity,incident_state,liability_percentage,coverage_type,exposure_status,is_repeat_vehicle,is_synthetic_anomaly,anomaly_type,vehicle_claim_count,repair_duration_days,vehicle_age,invoice_vs_estimate_ratio,invoice_vs_approved_ratio,duplicate_flag
183,144,3918,30,1174.81,1165.74,1210.35,1130.47,2026-01-03,2026-01-08,In Progress,Ford,Focus,2013,Closed,Low,Rear-end Collision,Vehicle Accident,Minor,OH,65.47599061769641,Liability,Open,False,False,,1,5,13,1.030251700274938,1.0382675382160687,False
184,145,702,98,2001.45,1843.58,2017.09,1770.79,2026-05-07,2026-05-10,Completed,Mercedes-Benz,C-Class,2017,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,100.0,Liability,Open,False,False,,1,3,9,1.0078143346074095,1.094115796439536,False
185,145,702,98,1786.71,1756.33,1653.75,1635.01,2026-05-07,2026-05-10,Completed,Mercedes-Benz,C-Class,2017,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,100.0,Liability,Open,False,False,,1,3,9,0.9255838944204712,0.9415941195561199,False
186,146,882,83,4047.39,3671.52,3706.45,3827.06,2025-11-09,2025-11-26,Completed,Toyota,Camry,2014,Closed,High,Rear-end Collision,Vehicle Accident,Severe,PA,100.0,Liability,Open,False,False,,1,17,12,0.9157629978825861,1.0095137708632935,False
187,147,2292,157,1992.95,2034.67,1964.87,1901.87,2025-08-06,2025-08-07,Completed,Mercedes-Benz,C-Class,2020,Open,Medium,Side Impact,Vehicle Accident,Minor,IL,98.22365725715473,Liability,Under Review,False,False,,1,1,6,0.9859103339270929,0.9656946826758147,False
192,151,3129,96,8326.71,8580.41,8617.72,8674.3,2025-08-04,2025-08-23,Scheduled,BMW,3 Series,2020,Closed,Medium,Hit and Run,Vehicle Accident,Severe,PA,93.21294692835149,Liability,Open,False,False,,1,19,6,1.034948977447275,1.0043482770636833,True
193,151,3129,96,8332.46,7768.02,8290.06,7440.84,2025-08-04,2025-08-23,Completed,BMW,3 Series,2020,Closed,Medium,Hit and Run,Vehicle Accident,Severe,PA,93.21294692835149,Liability,Open,False,False,,1,19,6,0.9949114667217125,1.067203740464108,False
194,151,3129,96,8481.54,8319.76,8560.04,8034.94,2025-08-04,2025-08-23,Completed,BMW,3 Series,2020,Closed,Medium,Hit and Run,Vehicle Accident,Severe,PA,93.21294692835149,Liability,Open,False,False,,1,19,6,1.0092553946571023,1.0288806407877151,True
196,153,4170,114,5123.17,4858.73,5342.31,4916.73,2026-03-14,2026-04-04,Completed,Toyota,Corolla,2024,Closed,Low,Head-on Collision,Vehicle Accident,Severe,IL,100.0,Liability,Open,False,False,,1,21,2,1.0427742979444368,1.0995280659760887,False
197,154,1098,113,2560.49,2582.22,2805.96,2549.14,2026-05-13,2026-05-21,In Progress,BMW,3 Series,2019,Open,Low,Weather Related,Vehicle Accident,Minor,NY,90.86882869820438,Liability,Closed,False,False,,1,8,7,1.0958683689450068,1.086646374050236,False
201,157,2502,1,1259.15,1247.99,1184.79,1176.54,2025-07-18,2025-07-22,Completed,Toyota,Corolla,2011,Closed,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,86.99147705074616,Liability,Under Review,False,False,,1,4,15,0.9409442878132073,0.9493585685782738,True
202,157,2502,1,1274.89,1226.68,1286.27,1215.49,2025-07-18,2025-07-22,Completed,Toyota,Corolla,2011,Closed,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,86.99147705074616,Liability,Under Review,False,False,,1,4,15,1.0089262603048106,1.0485782763230833,False
203,157,2502,1,1208.27,1199.64,1193.82,1117.59,2025-07-18,2025-07-22,Completed,Toyota,Corolla,2011,Closed,Low,Parking Lot Incident,Vehicle Accident,Minor,CA,86.99147705074616,Liability,Under Review,False,False,,1,4,15,0.9880407524808197,0.9951485445633689,True
204,158,3556,145,5544.2,5393.2,5060.88,4974.47,2025-07-05,2025-07-25,Completed,Subaru,Outback,2010,Open,Low,Rear-end Collision,Vehicle Accident,Severe,CA,95.5804476570054,Liability,Under Review,False,False,,1,20,16,0.9128242126907399,0.9383816658013796,False
206,160,7062,98,2336.41,2173.22,2080.5,1996.96,2025-05-08,2025-05-13,Completed,Mercedes-Benz,C-Class,2017,Open,Medium,Parking Lot Incident,Vehicle Accident,Minor,CA,90.44489076257771,Liability,Open,False,False,,1,5,9,0.8904687105430982,0.9573351984612696,False
207,161,229,6,959.7,969.78,917.76,927.18,2026-03-17,2026-03-25,Completed,Nissan,Altima,2012,Open,Low,Rear-end Collision,Vehicle Accident,Minor,TX,80.24945602889316,Liability,Closed,False,False,,1,8,14,0.9562988433885589,0.9463589680133638,False
210,163,3188,77,915.12,915.53,821.57,793.07,2025-03-01,2025-03-05,Completed,Hyundai,Elantra,2022,Open,Low,Parking Lot Incident,Vehicle Accident,Minor,NY,80.30397945670991,Liability,Open,False,False,,1,4,4,0.8977729696651806,0.8973709217611657,False
212,165,6160,59,1580.5074016224494,1153.72,1737.346984159044,1425.9462546998875,2025-03-08,2025-03-10,Completed,Toyota,Corolla,2013,Closed,Medium,Rear-end Collision,Vehicle Accident,Minor,GA,51.69445141180364,Liability,Open,False,True,combo,1,2,13,1.0992336906335225,1.5058653608839614,False
213,166,2743,124,903.18,907.37,977.48,891.04,2025-11-19,2025-11-21,Completed,Ford,Focus,2017,Open,Low,Side Impact,Vehicle Accident,Minor,PA,68.97305133387717,Liability,Closed,False,False,,1,2,9,1.0822648862906619,1.0772672669363104,False
214,167,3317,186,1228.68,1229.69,1209.86,1235.42,2026-06-03,2026-06-10,Completed,Toyota,Camry,2024,Open,Low,Rollover,Vehicle Accident,Minor,CA,78.15407030253827,Liability,Open,False,False,,1,7,2,0.9846827489663703,0.9838739845001585,False
217,170,6195,61,1526.5,1406.85,1443.53,1462.44,2026-04-16,2026-04-28,Completed,Hyundai,Elantra,2012,Open,Low,Rear-end Collision,Vehicle Accident,Moderate,OH,100.0,Liability,Open,False,False,,1,12,14,0.9456469046839174,1.0260724313181933,False
224,174,7669,171,4653.83,4235.45,4642.04,3953.4,2025-02-24,2025-03-11,Completed,Toyota,Camry,2015,Closed,Low,Parking Lot Incident,Vehicle Accident,Severe,FL,58.471873524269185,Liability,Under Review,False,False,,1,15,11,0.9974666027766378,1.0959968834480398,False
226,176,1096,74,2595.27,2558.14,2428.51,2367.84,2026-05-26,2026-05-30,Completed,BMW,3 Series,2011,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,NJ,80.8437512813044,Liability,Closed,False,False,,1,4,15,0.9357446431392495,0.9493264637588249,False
227,176,1096,74,2867.56,2631.66,2895.66,2623.11,2026-05-26,2026-05-30,Completed,BMW,3 Series,2011,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,NJ,80.8437512813044,Liability,Closed,False,False,,1,4,15,1.0097992718548172,1.1003169102391646,False
228,177,140,128,4485.08,4343.24,4051.67,4480.59,2025-06-05,2025-06-24,Completed,Toyota,Camry,2023,Closed,Low,Head-on Collision,Vehicle Accident,Severe,OH,81.49279757946229,Liability,Open,False,False,,1,19,3,0.9033662721735176,0.9328680892605521,False
229,178,7419,41,1419.96,1604.8,1205.11,1153.69,2025-12-15,2025-12-25,Completed,Toyota,Corolla,2025,Open,High,Side Impact,Vehicle Accident,Moderate,CA,54.65601510777819,Liability,Closed,False,False,,1,10,1,0.8486929209273499,0.7509409272183449,False
230,179,4015,159,3392.87,3245.01,3154.99,3246.15,2025-03-19,2025-03-28,Completed,Ford,F-150,2009,Closed,Low,Rear-end Collision,Vehicle Accident,Moderate,IL,82.09959929898535,Liability,Open,False,False,,1,9,17,0.9298882656865721,0.9722589452728958,False
231,179,4015,159,3402.81,3363.55,3366.11,3356.44,2025-03-19,2025-03-28,Scheduled,Ford,F-150,2009,Closed,Low,Rear-end Collision,Vehicle Accident,Moderate,IL,82.09959929898535,Liability,Open,False,False,,1,9,17,0.9892147960068297,1.0007611006228538,False
233,181,4942,95,1516.0,1439.33,1405.77,1436.17,2025-07-24,2025-08-01,Completed,Ford,Focus,2012,Open,Medium,Side Impact,Vehicle Accident,Moderate,CA,98.20931789009695,Liability,Open,False,False,,1,8,14,0.9272889182058047,0.9766835958397311,False
234,182,6891,125,3478.25,3639.59,3949.1,3662.59,2026-01-28,2026-02-21,Completed,Hyundai,Elantra,2014,Open,Medium,Rear-end Collision,Vehicle Accident,Severe,TX,97.47638045814038,Liability,Open,False,False,,1,24,12,1.1353697980306188,1.0850397984388351,False
241,186,4338,113,1073.78,1098.08,1056.27,1082.31,2026-01-16,2026-01-19,Completed,Honda,Civic,2012,Open,Medium,Hit and Run,Vehicle Accident,Minor,CA,29.92718596363681,Liability,Open,False,False,,1,3,14,0.9836931214960234,0.961924449949002,False
242,186,4338,113,1230.22,1092.15,1337.37,1117.56,2026-01-16,2026-01-19,Completed,Honda,Civic,2012,Open,Medium,Hit and Run,Vehicle Accident,Minor,CA,29.92718596363681,Liability,Open,False,False,,1,3,14,1.087098242590756,1.2245295975827495,False
243,187,7215,99,925.7,929.27,1359.03,933.58,2025-08-12,2025-08-20,In Progress,Hyundai,Elantra,2018,Open,Low,Rear-end Collision,Vehicle Accident,Minor,TX,51.210391501064336,Liability,Open,False,False,,1,8,8,1.4681106189910338,1.4624705413927062,False
247,191,4042,131,2752.3,2565.83,3882.96,2644.84,2025-01-30,2025-01-31,Completed,Mercedes-Benz,C-Class,2023,Open,High,Head-on Collision,Vehicle Accident,Minor,FL,79.47105832424887,Liability,Closed,False,False,,1,1,3,1.4108055081204809,1.5133348663005735,False
248,191,4042,131,2062.8,1979.59,3010.32,1943.37,2025-01-30,2025-01-31,Completed,Mercedes-Benz,C-Class,2023,Open,High,Head-on Collision,Vehicle Accident,Minor,FL,79.47105832424887,Liability,Closed,False,False,,1,1,3,1.4593368237347295,1.5206785243408991,False
249,192,6056,201,4804.19,4568.71,10947.52215592685,4549.64,2026-02-04,2026-02-05,Completed,Ford,F-150,2010,Open,Low,Parking Lot Incident,Vehicle Accident,Severe,IL,52.92641976477909,Liability,Closed,False,True,duration_mismatch,1,1,16,2.278744628319623,2.39619545909608,False
250,193,56,133,1983.17,1877.8,2180.21,1853.33,2025-12-05,2025-12-17,Completed,Toyota,Corolla,2017,Closed,Low,Parking Lot Incident,Vehicle Accident,Moderate,CA,66.90671756164241,Liability,Under Review,False,False,,1,12,9,1.099356081425193,1.1610448397060391,False
251,194,3036,67,1425.76,1350.27,1442.46,1361.15,2026-06-16,2026-06-24,In Progress,Chevrolet,Silverado,2017,Closed,Medium,Side Impact,Vehicle Accident,Minor,IL,98.28762398851389,Liability,Closed,False,False,,1,8,9,1.0117130512849288,1.0682752338421204,False
253,196,3017,179,916.11,817.4,916.29,849.74,2025-12-17,2025-12-19,Completed,Hyundai,Elantra,2008,Open,Medium,Hit and Run,Vehicle Accident,Minor,OH,66.4726866041035,Liability,Open,False,False,,1,2,18,1.0001964829551035,1.120981159774896,False
254,197,1775,196,8124.29,7879.97,8452.97,8179.92,2026-05-14,2026-06-11,Completed,Toyota,Camry,2022,Closed,Low,Rear-end Collision,Vehicle Accident,Total Loss,TX,86.07534498279544,Liability,Closed,False,False,,1,28,4,1.0404564583489757,1.0727160128782216,False
256,199,5782,202,1160.74,1187.05,1290.75,1162.36,2025-12-26,2025-12-28,Completed,Toyota,Corolla,2008,Open,Medium,Side Impact,Vehicle Accident,Minor,NY,75.56020503375294,Liability,Open,False,False,,1,2,18,1.1120061340179541,1.0873594204119457,False
257,199,5782,202,1223.11,1017.22,1130.43,998.73,2025-12-26,2025-12-28,In Progress,Toyota,Corolla,2008,Open,Medium,Side Impact,Vehicle Accident,Minor,NY,75.56020503375294,Liability,Open,False,False,,1,2,18,0.9242259486064215,1.1112935254910443,False
258,200,7158,218,1654.76,1540.61,1820.5,1491.33,2026-02-25,2026-03-04,Scheduled,Toyota,Corolla,2014,Open,High,Rear-end Collision,Vehicle Accident,Moderate,TX,85.35069124338396,Liability,Open,False,False,,1,7,12,1.100159539751988,1.1816747911541532,False
259,200,7158,218,2529.29,2609.24,2701.43,2661.77,2026-02-25,2026-03-04,Completed,Toyota,Corolla,2014,Open,High,Rear-end Collision,Vehicle Accident,Moderate,TX,85.35069124338396,Liability,Open,False,False,,1,7,12,1.0680586251477686,1.035332127362757,False
260,201,910,117,5758.76,5183.17,5740.44,4940.29,2025-12-28,2026-01-18,Scheduled,Honda,CR-V,2025,Reopened,Medium,Head-on Collision,Vehicle Accident,Severe,NJ,82.74455903500888,Liability,Under Review,False,False,,1,21,1,0.9968187595940792,1.1075152850475674,False
265,204,6509,36,767.68,687.94,787.23,694.99,2025-09-05,2025-09-08,Completed,Hyundai,Elantra,2010,Open,Low,Rear-end Collision,Vehicle Accident,Minor,OH,95.0025927300811,Liability,Closed,False,False,,1,3,16,1.0254663401417259,1.1443294473355234,False
266,204,6509,36,1053.45,978.25,1187.56,973.57,2025-09-05,2025-09-08,Completed,Hyundai,Elantra,2010,Open,Low,Rear-end Collision,Vehicle Accident,Minor,OH,95.0025927300811,Liability,Closed,False,False,,1,3,16,1.1273055199582325,1.2139637107078967,False
269,206,5313,25,6865.09,6536.46,8193.38,6505.34,2025-11-17,2025-12-07,Completed,Ford,F-150,2012,Closed,Medium,Rear-end Collision,Vehicle Accident,Severe,CA,83.49809693867996,Liability,Closed,False,False,,1,20,14,1.1934847176074894,1.253488891540681,False
270,207,7506,37,7752.248622015808,5870.62,8051.312537605813,7074.90729768055,2025-05-05,2025-05-17,Completed,Ford,F-150,2008,Closed,Medium,Side Impact,Vehicle Accident,Severe,CA,100.0,Liability,Open,False,True,combo,1,12,18,1.0385776992162876,1.371458642801921,False
275,212,5760,9,2096.01,1902.67,2308.86,1859.59,2026-04-15,2026-04-24,Completed,Hyundai,Elantra,2011,Open,Low,Hit and Run,Vehicle Accident,Moderate,PA,98.1414739180755,Liability,Open,False,False,,1,9,15,1.1015500880243891,1.2134842090325701,False
280,217,6428,49,849.79,766.75,1339.81,740.94,2026-06-07,2026-06-12,Completed,Ford,Focus,2014,Closed,Low,Hit and Run,Vehicle Accident,Minor,CA,93.60641753315096,Liability,Closed,False,False,,1,5,12,1.576636580802316,1.747388327355722,False
281,217,6428,49,1202.68,1161.88,1647.24,1141.87,2026-06-07,2026-06-12,Completed,Ford,Focus,2014,Closed,Low,Hit and Run,Vehicle Accident,Minor,CA,93.60641753315096,Liability,Closed,False,False,,1,5,12,1.369641134798949,1.4177367714393911,False
282,217,6428,49,876.03,768.55,1203.19,786.0,2026-06-07,2026-06-12,Completed,Ford,Focus,2014,Closed,Low,Hit and Run,Vehicle Accident,Minor,CA,93.60641753315096,Liability,Closed,False,False,,1,5,12,1.3734575299932652,1.5655324962591894,False
285,219,3767,103,3099.12,2833.51,3065.75,2857.41,2025-03-14,2025-03-29,Scheduled,Hyundai,Elantra,2009,Open,Low,Rear-end Collision,Vehicle Accident,Severe,CA,100.0,Liability,Open,False,False,,1,15,17,0.9892324272696766,1.0819619482549911,False
286,219,3767,103,3439.28,3329.56,3866.37,3248.81,2025-03-14,2025-03-29,Completed,Hyundai,Elantra,2009,Open,Low,Rear-end Collision,Vehicle Accident,Severe,CA,100.0,Liability,Open,False,False,,1,15,17,1.124180060942988,1.1612255072742343,False
287,220,3986,54,3211.42,3140.1,2875.52,2948.28,2025-04-02,2025-04-21,Completed,Toyota,Corolla,2022,Closed,Low,Rear-end Collision,Vehicle Accident,Severe,CA,98.5988122839096,Liability,Open,False,False,,1,19,4,0.8954045251010456,0.9157415368937295,False
288,220,3986,54,3615.35,3606.66,3929.16,3594.72,2025-04-02,2025-04-21,Completed,Toyota,Corolla,2022,Closed,Low,Rear-end Collision,Vehicle Accident,Severe,CA,98.5988122839096,Liability,Open,False,False,,1,19,4,1.0867993416958248,1.0894179101994643,False
296,224,1817,148,1700.41,1495.95,1658.65,1472.05,2026-04-28,2026-05-06,In Progress,BMW,3 Series,2013,Closed,Low,Parking Lot Incident,Vehicle Accident,Minor,TX,100.0,Liability,Open,False,False,,1,8,13,0.9754412171182244,1.108760319529396,False
297,225,231,113,1360.79,1284.52,1282.92,1295.9,2026-06-06,2026-06-09,In Progress,Subaru,Outback,2013,Open,Low,Weather Related,Vehicle Accident,Minor,CA,100.0,Liability,Open,False,False,,1,3,13,0.9427758875359167,0.9987543985301903,False
298,225,231,113,1208.65,1166.83,1176.59,1194.58,2026-06-06,2026-06-09,In Progress,Subaru,Outback,2013,Open,Low,Weather Related,Vehicle Accident,Minor,CA,100.0,Liability,Open,False,False,,1,3,13,0.9734745377073593,1.0083645432496593,False
299,226,6203,163,3977.88,3828.87,3790.37,3660.43,2025-04-05,2025-04-17,Completed,Ford,Focus,2012,Open,High,Rear-end Collision,Vehicle Accident,Severe,FL,79.19035606572227,Liability,Closed,False,False,,1,12,14,0.9528618258972116,0.9899448140051764,False
301,228,7309,94,1576.27,1634.65,1519.74,1534.66,2026-07-01,2026-07-09,Completed,Ford,F-150,2021,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,PA,100.0,Liability,Open,False,False,,1,8,5,0.9641368547266649,0.9297036062765729,False
303,230,2988,168,5061.69,4492.68,4525.83,4337.18,2025-04-28,2025-05-03,Completed,BMW,3 Series,2011,Open,Low,Side Impact,Vehicle Accident,Moderate,PA,100.0,Liability,Open,False,False,,1,5,15,0.8941341725787237,1.0073786693020645,False
304,231,1419,131,1684.84,1602.94,2043.68,1538.84,2025-11-21,2025-11-28,In Progress,Jeep,Grand Cherokee,2017,Closed,Low,Head-on Collision,Vehicle Accident,Minor,OH,95.12301953427864,Liability,Open,False,False,,1,7,9,1.2129816481090194,1.2749572660236814,False
311,236,2879,28,1913.01,1739.84,2170.37,1727.88,2025-11-12,2025-11-13,Completed,Ford,F-150,2018,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,84.88615849746472,Liability,Closed,False,False,,1,1,8,1.134531445209382,1.2474537888541475,False
312,236,2879,28,1174.18,1109.48,1131.9,1082.78,2025-11-12,2025-11-13,Completed,Ford,F-150,2018,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,84.88615849746472,Liability,Closed,False,False,,1,1,8,0.9639918922141409,1.0202076648520029,True
313,236,2879,28,1150.65,1166.09,1124.08,1111.44,2025-11-12,2025-11-13,Completed,Ford,F-150,2018,Open,Medium,Rear-end Collision,Vehicle Accident,Minor,FL,84.88615849746472,Liability,Closed,False,False,,1,1,8,0.9769087037761264,0.9639736212470735,True
315,238,818,202,5302.72,5236.23,4917.36,5020.14,2026-06-22,2026-07-21,Completed,Hyundai,Elantra,2017,Open,Medium,Weather Related,Vehicle Accident,Total Loss,FL,68.69163907802516,Liability,Open,False,False,,1,29,9,0.9273278619274635,0.939103133361216,False
318,241,1950,129,5058.65,4828.16,4892.82,4781.52,2025-12-12,2025-12-28,Scheduled,BMW,X5,2020,Closed,Low,Rear-end Collision,Vehicle Accident,Moderate,NY,94.72815564584728,Liability,Closed,True,False,,3,16,6,0.9672185266820199,1.013392265376458,False
322,244,4728,62,5548.67,5270.5,5425.16,5296.35,2025-10-09,2025-10-18,Completed,Mercedes-Benz,C-Class,2012,Open,High,Parking Lot Incident,Vehicle Accident,Moderate,CA,92.81727334006584,Liability,Under Review,False,False,,1,9,14,0.9777406117141585,1.0293444644720615,False
323,244,4728,62,4547.5,4398.59,8414.804650036496,4453.58,2025-10-09,2025-10-18,Completed,Mercedes-Benz,C-Class,2012,Open,High,Parking Lot Incident,Vehicle Accident,Moderate,CA,92.81727334006584,Liability,Under Review,False,True,invoice_spike,1,9,14,1.850424332058603,1.9130686538269073,False
325,246,4525,36,1516.48,1409.87,1637.24,1427.77,2025-03-20,2025-03-23,Completed,Hyundai,Elantra,2013,Open,Medium,Weather Related,Vehicle Accident,Moderate,IL,100.0,Liability,Open,False,False,,1,3,13,1.0796317788562988,1.1612701880315208,False
333,252,6914,150,10086.36,9645.63,11398.84,9932.45,2025-02-24,2025-04-02,Completed,Honda,CR-V,2025,Open,Low,Parking Lot Incident,Vehicle Accident,Total Loss,TX,59.929614264241394,Liability,Open,False,False,,1,37,1,1.130124247002883,1.1817621036676713,False
334,253,7584,93,1053.68,987.52,922.03,925.04,2025-07-04,2025-07-10,Completed,Toyota,Camry,2019,Closed,Medium,Rear-end Collision,Vehicle Accident,Minor,IL,91.02423253378451,Liability,Under Review,False,False,,1,6,7,0.8750569432844886,0.9336823558003888,False
335,254,3310,84,5598.83,5058.75,6234.24,4885.98,2026-06-23,2026-07-29,Completed,Ford,Focus,2020,Closed,Low,Rear-end Collision,Vehicle Accident,Total Loss,PA,87.71940851787002,Liability,Closed,False,False,,1,36,6,1.1134897826867398,1.2323676797627872,False
336,255,2185,30,2578.88,2490.71,2279.62,2380.37,2026-01-28,2026-02-01,Scheduled,Toyota,Camry,2009,Closed,Low,Side Impact,Vehicle Accident,Moderate,NJ,88.03082363245032,Liability,Closed,False,False,,1,4,17,0.8839573768457625,0.9152490655275002,False
341,260,5135,165,785.41,716.12,772.56,696.39,2025-12-08,2025-12-12,Completed,Honda,Civic,2017,Reopened,Low,Side Impact,Vehicle Accident,Minor,IL,100.0,Liability,Open,False,False,,1,4,9,0.9836391184222253,1.078813606658102,False
344,262,6659,33,1354.67,1314.58,1404.65,1347.0,2026-02-24,2026-03-04,Completed,Honda,CR-V,2022,Open,Medium,Side Impact,Vehicle Accident,Minor,IL,100.0,Liability,Under Review,False,False,,1,8,4,1.0368945942554275,1.068516180072723,False
346,264,1368,71,1204.37,1111.05,1260.11,1115.88,2025-03-27,2025-03-28,Completed,Chevrolet,Silverado,2022,Open,High,Weather Related,Vehicle Accident,Minor,CA,72.29988951718674,Liability,Open,False,False,,1,1,4,1.0462814583558209,1.1341613788758382,False
